datum,ervaring,geslacht,gewichtsklasse,ploeg,naam,zone,trainingype,500_split,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,2k datum
26-10-2021,1,M,Z,MGH,z7,I,3x2000m/5'r,,3,afstand,2000,,2,300,ergometer,26-28-30-32,,11-12-2021
26-10-2021,1,M,Z,MGH,z7,I,3x2000m/5'r,,3,afstand,2000,,3,300,ergometer,26-28-30-32,,11-12-2021
26-10-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:41.9,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:34.1,11-12-2021
26-10-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:42.0,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:34.1,11-12-2021
26-10-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:41.8,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:34.1,11-12-2021
26-10-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,1:39.2,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:11.8,11-12-2021
26-10-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,1:41.3,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:11.8,11-12-2021
26-10-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:11.8,11-12-2021
26-10-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,1:42.7,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:29.4,11-12-2021
26-10-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,1:45.0,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:29.4,11-12-2021
26-10-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,1:44.7,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
02-11-2021,1,M,Z,MGH,z4,I,3x2000m/5'r,1:41.0,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:21.6,11-12-2021
02-11-2021,1,M,Z,MGH,z4,I,3x2000m/5'r,1:41.2,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:21.6,11-12-2021
02-11-2021,1,M,Z,MGH,z4,I,3x2000m/5'r,1:41.1,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:21.6,11-12-2021
02-11-2021,1,M,Z,MGH,z3,I,3x2000m/5'r,1:48.2,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:30.4,11-12-2021
02-11-2021,1,M,Z,MGH,z3,I,3x2000m/5'r,1:47.3,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:30.4,11-12-2021
02-11-2021,1,M,Z,MGH,z3,I,3x2000m/5'r,1:46.6,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:30.4,11-12-2021
02-11-2021,1,M,Z,MGH,z7,I,3x2000m/5'r,,3,afstand,2000,,1,300,ergometer,26-28-30-32,,11-12-2021
02-11-2021,1,M,Z,MGH,z7,I,3x2000m/5'r,,3,afstand,2000,,2,300,ergometer,26-28-30-32,,11-12-2021
02-11-2021,1,M,Z,MGH,z7,I,3x2000m/5'r,,3,afstand,2000,,3,300,ergometer,26-28-30-32,,11-12-2021
02-11-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:44.0,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:34.1,11-12-2021
02-11-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:46.2,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:34.1,11-12-2021
02-11-2021,1,M,Z,MGH,z48,I,3x2000m/5'r,1:45.7,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:34.1,11-12-2021
02-11-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,1:39.1,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:11.8,11-12-2021
02-11-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,1:39.3,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:11.8,11-12-2021
02-11-2021,1,M,Z,MGH,z5,I,3x2000m/5'r,1:39.2,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:11.8,11-12-2021
02-11-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,1:42.1,3,afstand,2000,,1,300,ergometer,26-28-30-32,6:29.4,11-12-2021
02-11-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,1:42.5,3,afstand,2000,,2,300,ergometer,26-28-30-32,6:29.4,11-12-2021
02-11-2021,1,M,Z,MGH,z6,I,3x2000m/5'r,,3,afstand,2000,,3,300,ergometer,26-28-30-32,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
10-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:40.9,4,afstand,1500,,1,,ergometer,28-30-32,6:21.6,11-12-2021
10-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:38.9,4,afstand,1500,,2,,ergometer,30-32-34,6:21.6,11-12-2021
10-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:41.2,4,afstand,1500,,3,,ergometer,28-30-32,6:21.6,11-12-2021
10-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:40.5,4,afstand,1500,,4,,ergometer,30-32-34,6:21.6,11-12-2021
10-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:44.1,4,afstand,1500,,1,,ergometer,28-30-32,6:30.4,11-12-2021
10-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:42.9,4,afstand,1500,,2,,ergometer,30-32-34,6:30.4,11-12-2021
10-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:45.0,4,afstand,1500,,3,,ergometer,28-30-32,6:30.4,11-12-2021
10-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:42.7,4,afstand,1500,,4,,ergometer,30-32-34,6:30.4,11-12-2021
10-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,1,,ergometer,28-30-32,,11-12-2021
10-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,2,,ergometer,30-32-34,,11-12-2021
10-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,3,,ergometer,28-30-32,,11-12-2021
10-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,4,,ergometer,30-32-34,,11-12-2021
10-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:39.3,4,afstand,1500,,1,,ergometer,28-30-32,6:34.1,11-12-2021
10-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:37.6,4,afstand,1500,,2,,ergometer,30-32-34,6:34.1,11-12-2021
10-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:41.3,4,afstand,1500,,3,,ergometer,28-30-32,6:34.1,11-12-2021
10-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:42.3,4,afstand,1500,,4,,ergometer,30-32-34,6:34.1,11-12-2021
10-11-2021,1,M,Z,MGH,z5,I,4x1500m,,4,afstand,1500,,1,,ergometer,28-30-32,6:11.8,11-12-2021
10-11-2021,1,M,Z,MGH,z5,I,4x1500m,,4,afstand,1500,,2,,ergometer,30-32-34,6:11.8,11-12-2021
10-11-2021,1,M,Z,MGH,z5,I,4x1500m,,4,afstand,1500,,3,,ergometer,28-30-32,6:11.8,11-12-2021
10-11-2021,1,M,Z,MGH,z5,I,4x1500m,,4,afstand,1500,,4,,ergometer,30-32-34,6:11.8,11-12-2021
10-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:41.5,4,afstand,1500,,1,,ergometer,28-30-32,6:29.4,11-12-2021
10-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:39.5,4,afstand,1500,,2,,ergometer,30-32-34,6:29.4,11-12-2021
10-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:41.7,4,afstand,1500,,3,,ergometer,28-30-32,6:29.4,11-12-2021
10-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:42.1,4,afstand,1500,,4,,ergometer,30-32-34,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
24-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:39.8,4,afstand,1500,,1,,ergometer,28-30-32,6:21.6,11-12-2021
24-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:38.8,4,afstand,1500,,2,,ergometer,30-32-34,6:21.6,11-12-2021
24-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:40.3,4,afstand,1500,,3,,ergometer,28-30-32,6:21.6,11-12-2021
24-11-2021,1,M,Z,MGH,z4,I,4x1500m,1:39.2,4,afstand,1500,,4,,ergometer,30-32-34,6:21.6,11-12-2021
24-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:42.5,4,afstand,1500,,1,,ergometer,28-30-32,6:30.4,11-12-2021
24-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:40.4,4,afstand,1500,,2,,ergometer,30-32-34,6:30.4,11-12-2021
24-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:42.3,4,afstand,1500,,3,,ergometer,28-30-32,6:30.4,11-12-2021
24-11-2021,1,M,Z,MGH,z3,I,4x1500m,1:42.0,4,afstand,1500,,4,,ergometer,30-32-34,6:30.4,11-12-2021
24-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,1,,ergometer,28-30-32,,11-12-2021
24-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,2,,ergometer,30-32-34,,11-12-2021
24-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,3,,ergometer,28-30-32,,11-12-2021
24-11-2021,1,M,Z,MGH,z7,I,4x1500m,,4,afstand,1500,,4,,ergometer,30-32-34,,11-12-2021
24-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:39.2,4,afstand,1500,,1,,ergometer,28-30-32,6:34.1,11-12-2021
24-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:41.6,4,afstand,1500,,2,,ergometer,30-32-34,6:34.1,11-12-2021
24-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:43.6,4,afstand,1500,,3,,ergometer,28-30-32,6:34.1,11-12-2021
24-11-2021,1,M,Z,MGH,z48,I,4x1500m,1:42.3,4,afstand,1500,,4,,ergometer,30-32-34,6:34.1,11-12-2021
24-11-2021,1,M,Z,MGH,z5,I,4x1500m,1:38.4,4,afstand,1500,,1,,ergometer,28-30-32,6:11.8,11-12-2021
24-11-2021,1,M,Z,MGH,z5,I,4x1500m,1:37.3,4,afstand,1500,,2,,ergometer,30-32-34,6:11.8,11-12-2021
24-11-2021,1,M,Z,MGH,z5,I,4x1500m,1:38.5,4,afstand,1500,,3,,ergometer,28-30-32,6:11.8,11-12-2021
24-11-2021,1,M,Z,MGH,z5,I,4x1500m,1:35.7,4,afstand,1500,,4,,ergometer,30-32-34,6:11.8,11-12-2021
24-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:41.5,4,afstand,1500,,1,,ergometer,28-30-32,6:29.4,11-12-2021
24-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:40.0,4,afstand,1500,,2,,ergometer,30-32-34,6:29.4,11-12-2021
24-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:41.8,4,afstand,1500,,3,,ergometer,28-30-32,6:29.4,11-12-2021
24-11-2021,1,M,Z,MGH,z6,I,4x1500m,1:39.3,4,afstand,1500,,4,,ergometer,30-32-34,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
01-12-2021,1,M,Z,MGH,z4,I,3x1000m/5'r,1:34.6,3,afstand,1000,,1,300,ergometer,vrij,6:21.6,11-12-2021
01-12-2021,1,M,Z,MGH,z4,I,3x1000m/5'r,1:34.9,3,afstand,1000,,2,300,ergometer,vrij,6:21.6,11-12-2021
01-12-2021,1,M,Z,MGH,z4,I,3x1000m/5'r,1:34.9,3,afstand,1000,,3,300,ergometer,vrij,6:21.6,11-12-2021
01-12-2021,1,M,Z,MGH,z3,I,3x1000m/5'r,1:36.2,3,afstand,1000,,1,300,ergometer,vrij,6:30.4,11-12-2021
01-12-2021,1,M,Z,MGH,z3,I,3x1000m/5'r,1:38.1,3,afstand,1000,,2,300,ergometer,vrij,6:30.4,11-12-2021
01-12-2021,1,M,Z,MGH,z3,I,3x1000m/5'r,1:40.2,3,afstand,1000,,3,300,ergometer,vrij,6:30.4,11-12-2021
01-12-2021,1,M,Z,MGH,z7,I,3x1000m/5'r,,3,afstand,1000,,1,300,ergometer,vrij,,11-12-2021
01-12-2021,1,M,Z,MGH,z7,I,3x1000m/5'r,,3,afstand,1000,,2,300,ergometer,vrij,,11-12-2021
01-12-2021,1,M,Z,MGH,z7,I,3x1000m/5'r,,3,afstand,1000,,3,300,ergometer,vrij,,11-12-2021
01-12-2021,1,M,Z,MGH,z48,I,3x1000m/5'r,,3,afstand,1000,,1,300,ergometer,vrij,6:34.1,11-12-2021
01-12-2021,1,M,Z,MGH,z48,I,3x1000m/5'r,,3,afstand,1000,,2,300,ergometer,vrij,6:34.1,11-12-2021
01-12-2021,1,M,Z,MGH,z48,I,3x1000m/5'r,,3,afstand,1000,,3,300,ergometer,vrij,6:34.1,11-12-2021
01-12-2021,1,M,Z,MGH,z5,I,3x1000m/5'r,1:32.8,3,afstand,1000,,1,300,ergometer,vrij,6:11.8,11-12-2021
01-12-2021,1,M,Z,MGH,z5,I,3x1000m/5'r,1:32.9,3,afstand,1000,,2,300,ergometer,vrij,6:11.8,11-12-2021
01-12-2021,1,M,Z,MGH,z5,I,3x1000m/5'r,1:31.8,3,afstand,1000,,3,300,ergometer,vrij,6:11.8,11-12-2021
01-12-2021,1,M,Z,MGH,z6,I,3x1000m/5'r,1:34.8,3,afstand,1000,,1,300,ergometer,vrij,6:29.4,11-12-2021
01-12-2021,1,M,Z,MGH,z6,I,3x1000m/5'r,1:35.4,3,afstand,1000,,2,300,ergometer,vrij,6:29.4,11-12-2021
01-12-2021,1,M,Z,MGH,z6,I,3x1000m/5'r,1:39.2,3,afstand,1000,,3,300,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:32.6,6,afstand,500,,1,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:33.3,6,afstand,500,,2,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:32.9,6,afstand,500,,3,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:32.9,6,afstand,500,,4,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:32.7,6,afstand,500,,5,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z4,I,6x500m/2'r,1:32.2,6,afstand,500,,6,120,ergometer,vrij,6:21.6,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:35.7,6,afstand,500,,1,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:34.4,6,afstand,500,,2,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:34.1,6,afstand,500,,3,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:35.8,6,afstand,500,,4,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:35.2,6,afstand,500,,5,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z3,I,6x500m/2'r,1:33.3,6,afstand,500,,6,120,ergometer,vrij,6:30.4,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,1,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,2,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,3,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,4,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,5,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z7,I,6x500m/2'r,,6,afstand,500,,6,120,ergometer,vrij,,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,1,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,2,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,3,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,4,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,5,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z48,I,6x500m/2'r,,6,afstand,500,,6,120,ergometer,vrij,6:34.1,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:31.0,6,afstand,500,,1,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:30.8,6,afstand,500,,2,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:30.5,6,afstand,500,,3,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:30.8,6,afstand,500,,4,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:30.7,6,afstand,500,,5,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z5,I,6x500m/2'r,1:30.7,6,afstand,500,,6,120,ergometer,vrij,6:11.8,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:32.6,6,afstand,500,,1,120,ergometer,vrij,6:29.4,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:32.7,6,afstand,500,,2,120,ergometer,vrij,6:29.4,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:33.1,6,afstand,500,,3,120,ergometer,vrij,6:29.4,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:32.9,6,afstand,500,,4,120,ergometer,vrij,6:29.4,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:33.2,6,afstand,500,,5,120,ergometer,vrij,6:29.4,11-12-2021
05-12-2021,1,M,Z,MGH,z6,I,6x500m/2'r,1:34.9,6,afstand,500,,6,120,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
08-12-2021,1,M,Z,MGH,z4,I,1500m,1:34.8,1,afstand,1500,,1,,ergometer,vrij,6:21.6,11-12-2021
08-12-2021,1,M,Z,MGH,z3,I,1500m,1:38.4,1,afstand,1500,,1,,ergometer,vrij,6:30.4,11-12-2021
08-12-2021,1,M,Z,MGH,z7,I,1500m,,1,afstand,1500,,1,,ergometer,vrij,,11-12-2021
08-12-2021,1,M,Z,MGH,z48,I,1500m,,1,afstand,1500,,1,,ergometer,vrij,6:34.1,11-12-2021
08-12-2021,1,M,Z,MGH,z5,I,1500m,1:33.0,1,afstand,1500,,1,,ergometer,vrij,6:11.8,11-12-2021
08-12-2021,1,M,Z,MGH,z6,I,1500m,1:35.6,1,afstand,1500,,1,,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
10-12-2021,1,M,Z,MGH,z4,ED,3x20',1:58.6,3,tijd,,1200,1,,ergometer,20,6:21.6,11-12-2021
10-12-2021,1,M,Z,MGH,z4,ED,3x20',2:00.3,3,tijd,,1200,2,,ergometer,20,6:21.6,11-12-2021
10-12-2021,1,M,Z,MGH,z4,ED,3x20',2:00.6,3,tijd,,1200,3,,ergometer,20,6:21.6,11-12-2021
10-12-2021,1,M,Z,MGH,z3,ED,3x20',2:03.3,3,tijd,,1200,1,,ergometer,20,6:30.4,11-12-2021
10-12-2021,1,M,Z,MGH,z3,ED,3x20',2:11.4,3,tijd,,1200,2,,ergometer,20,6:30.4,11-12-2021
10-12-2021,1,M,Z,MGH,z3,ED,3x20',2:09.0,3,tijd,,1200,3,,ergometer,20,6:30.4,11-12-2021
10-12-2021,1,M,Z,MGH,z7,ED,3x20',,3,tijd,,1200,1,,ergometer,20,,11-12-2021
10-12-2021,1,M,Z,MGH,z7,ED,3x20',,3,tijd,,1200,2,,ergometer,20,,11-12-2021
10-12-2021,1,M,Z,MGH,z7,ED,3x20',,3,tijd,,1200,3,,ergometer,20,,11-12-2021
10-12-2021,1,M,Z,MGH,z48,ED,3x20',,3,tijd,,1200,1,,ergometer,20,6:34.1,11-12-2021
10-12-2021,1,M,Z,MGH,z48,ED,3x20',,3,tijd,,1200,2,,ergometer,20,6:34.1,11-12-2021
10-12-2021,1,M,Z,MGH,z48,ED,3x20',,3,tijd,,1200,3,,ergometer,20,6:34.1,11-12-2021
10-12-2021,1,M,Z,MGH,z5,ED,3x20',1:57.1,3,tijd,,1200,1,,ergometer,20,6:11.8,11-12-2021
10-12-2021,1,M,Z,MGH,z5,ED,3x20',2:04.6,3,tijd,,1200,2,,ergometer,20,6:11.8,11-12-2021
10-12-2021,1,M,Z,MGH,z5,ED,3x20',2:05.5,3,tijd,,1200,3,,ergometer,20,6:11.8,11-12-2021
10-12-2021,1,M,Z,MGH,z6,ED,3x20',2:06.4,3,tijd,,1200,1,,ergometer,20,6:29.4,11-12-2021
10-12-2021,1,M,Z,MGH,z6,ED,3x20',2:09.3,3,tijd,,1200,2,,ergometer,20,6:29.4,11-12-2021
10-12-2021,1,M,Z,MGH,z6,ED,3x20',2:06.2,3,tijd,,1200,3,,ergometer,20,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
08-12-2021,1,M,Z,MGH,z4,I,1',1:24.0,1,tijd,,60,1,,ergometer,vrij,6:21.6,11-12-2021
08-12-2021,1,M,Z,MGH,z3,I,1',1:21.7,1,tijd,,60,1,,ergometer,vrij,6:30.4,11-12-2021
08-12-2021,1,M,Z,MGH,z7,I,1',,1,tijd,,60,1,,ergometer,vrij,,11-12-2021
08-12-2021,1,M,Z,MGH,z48,I,1',,1,tijd,,60,1,,ergometer,vrij,6:34.1,11-12-2021
08-12-2021,1,M,Z,MGH,z5,I,1',1:23.7,1,tijd,,60,1,,ergometer,vrij,6:11.8,11-12-2021
08-12-2021,1,M,Z,MGH,z6,I,1',1:24.2,1,tijd,,60,1,,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
11-12-2021,1,M,Z,MGH,z4,I,2000m,1:35.4,1,afstand,2000,,1,,ergometer,vrij,6:21.6,11-12-2021
11-12-2021,1,M,Z,MGH,z3,I,2000m,1:37.6,1,afstand,2000,,1,,ergometer,vrij,6:30.4,11-12-2021
11-12-2021,1,M,Z,MGH,z7,I,2000m,,1,afstand,2000,,1,,ergometer,vrij,,11-12-2021
11-12-2021,1,M,Z,MGH,z48,I,2000m,1:38.5,1,afstand,2000,,1,,ergometer,vrij,6:34.1,11-12-2021
11-12-2021,1,M,Z,MGH,z5,I,2000m,1:32.9,1,afstand,2000,,1,,ergometer,vrij,6:11.8,11-12-2021
11-12-2021,1,M,Z,MGH,z6,I,2000m,1:37.4,1,afstand,2000,,1,,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
15-12-2021,1,M,Z,MGH,z4,I,6000m,1:41.6,1,afstand,6000,,1,,ergometer,vrij,6:21.6,11-12-2021
15-12-2021,1,M,Z,MGH,z3,I,6000m,1:45.2,1,afstand,6000,,1,,ergometer,vrij,6:30.4,11-12-2021
15-12-2021,1,M,Z,MGH,z7,I,6000m,,1,afstand,6000,,1,,ergometer,vrij,,11-12-2021
15-12-2021,1,M,Z,MGH,z48,I,6000m,,1,afstand,6000,,1,,ergometer,vrij,6:34.1,11-12-2021
15-12-2021,1,M,Z,MGH,z5,I,6000m,1:40.0,1,afstand,6000,,1,,ergometer,vrij,6:11.8,11-12-2021
15-12-2021,1,M,Z,MGH,z6,I,6000m,1:42.8,1,afstand,6000,,1,,ergometer,vrij,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
15-12-2021,1,M,Z,MGH,z4,ID,30',1:45.9,1,tijd,,1800,1,,ergometer,20,6:21.6,11-12-2021
15-12-2021,1,M,Z,MGH,z3,ID,30',,1,tijd,,1800,1,,ergometer,20,6:30.4,11-12-2021
15-12-2021,1,M,Z,MGH,z7,ID,30',,1,tijd,,1800,1,,ergometer,20,,11-12-2021
15-12-2021,1,M,Z,MGH,z48,ID,30',,1,tijd,,1800,1,,ergometer,20,6:34.1,11-12-2021
15-12-2021,1,M,Z,MGH,z5,ID,30',1:46.0,1,tijd,,1800,1,,ergometer,20,6:11.8,11-12-2021
15-12-2021,1,M,Z,MGH,z6,ID,30',1:46.7,1,tijd,,1800,1,,ergometer,20,6:29.4,11-12-2021
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
30-10-2019,0,M,Z,EJZ,z1,I,3x2000m,1:44.6,3,afstand,2000,,1,,ergometer,22-24-26-28,6:30.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z1,I,3x2000m,1:47.7,3,afstand,2000,,2,,ergometer,22-24-26-28,6:30.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z1,I,3x2000m,1:48.3,3,afstand,2000,,3,,ergometer,22-24-26-28,6:30.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z2,I,3x2000m,1:47.8,3,afstand,2000,,1,,ergometer,22-24-26-28,6:38.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z2,I,3x2000m,1:48.2,3,afstand,2000,,2,,ergometer,22-24-26-28,6:38.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z2,I,3x2000m,1:48.9,3,afstand,2000,,3,,ergometer,22-24-26-28,6:38.7,7-12-2019
30-10-2019,0,M,Z,EJZ,z3,I,3x2000m,1:52.7,3,afstand,2000,,1,,ergometer,22-24-26-28,6:40.9,7-12-2019
30-10-2019,0,M,Z,EJZ,z3,I,3x2000m,1:53.5,3,afstand,2000,,2,,ergometer,22-24-26-28,6:40.9,7-12-2019
30-10-2019,0,M,Z,EJZ,z3,I,3x2000m,1:51.9,3,afstand,2000,,3,,ergometer,22-24-26-28,6:40.9,7-12-2019
30-10-2019,0,M,Z,EJZ,z4,I,3x2000m,1:55.0,3,afstand,2000,,1,,ergometer,22-24-26-28,6:47.8,7-12-2019
30-10-2019,0,M,Z,EJZ,z4,I,3x2000m,1:53.0,3,afstand,2000,,2,,ergometer,22-24-26-28,6:47.8,7-12-2019
30-10-2019,0,M,Z,EJZ,z4,I,3x2000m,1:52.2,3,afstand,2000,,3,,ergometer,22-24-26-28,6:47.8,7-12-2019
,,,,,,,,,,,,,,,,,,
07-11-2019,0,M,Z,EJZ,z1,I,3x2000m,1:40.8,3,afstand,2000,,1,,ergometer,22-24-26-28,6:30.7,7-12-2019
07-11-2019,0,M,Z,EJZ,z1,I,3x2000m,1:46.1,3,afstand,2000,,2,,ergometer,22-24-26-28,6:30.7,7-12-2019
