,days_until_2k,man,zwaar,AT,I,ID,ED+,afstand,ED,two_k_tijd_sec,500_split_sec,aantal_intervallen,intervaltype,interval_afstand,interval_nummer
118,73,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,1
119,73,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,2
120,73,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,3
121,73,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,1
122,73,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,2
123,73,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,3
127,73,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,1
128,73,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,2
129,73,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,3
130,73,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,1
131,73,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,2
132,73,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,3
133,73,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,1
134,73,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,2
135,73,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,3
156,63,1,1,0,1,0,0,1,0,3816,38160.0,1,afstand,6000.0,1
157,63,1,1,0,1,0,0,1,0,3904,39040.0,1,afstand,6000.0,1
159,63,1,1,0,1,0,0,1,0,3941,39410.0,1,afstand,6000.0,1
160,63,1,1,0,1,0,0,1,0,3718,37180.0,1,afstand,6000.0,1
161,63,1,1,0,1,0,0,1,0,3894,38940.0,1,afstand,6000.0,1
163,59,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,1
164,59,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,2
165,59,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,3
166,59,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,1
167,59,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,2
168,59,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,3
172,59,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,1
173,59,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,2
174,59,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,3
175,59,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,1
176,59,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,2
177,59,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,3
178,59,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,1
179,59,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,2
180,59,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,3
182,52,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,1
183,52,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,2
184,52,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,3
185,52,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,1
186,52,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,2
187,52,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,3
191,52,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,1
192,52,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,2
193,52,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,3
194,52,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,1
195,52,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,2
196,52,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,3
197,52,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,1
198,52,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,2
199,52,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,3
201,46,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,1
202,46,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,2
203,46,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,3
204,46,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,1
205,46,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,2
206,46,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,3
210,46,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,1
211,46,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,2
212,46,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,3
213,46,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,1
214,46,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,2
215,46,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,3
216,46,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,1
217,46,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,2
218,46,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,3
220,39,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,1
221,39,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,2
222,39,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,2000.0,3
223,39,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,1
224,39,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,2
225,39,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,2000.0,3
229,39,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,1
230,39,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,2
231,39,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,2000.0,3
232,39,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,1
233,39,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,2
234,39,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,2000.0,3
235,39,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,1
236,39,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,2
237,39,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,2000.0,3
239,31,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,1
240,31,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,2
241,31,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,3
242,31,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,4
243,31,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,1
244,31,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,2
245,31,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,3
246,31,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,4
251,31,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,1
252,31,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,2
253,31,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,3
254,31,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,4
255,31,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,1
256,31,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,2
257,31,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,3
258,31,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,4
259,31,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,1
260,31,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,2
261,31,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,3
262,31,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,4
264,17,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,1
265,17,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,2
266,17,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,3
267,17,1,1,0,1,0,0,1,0,3816,38160.0,4,afstand,1500.0,4
268,17,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,1
269,17,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,2
270,17,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,3
271,17,1,1,0,1,0,0,1,0,3904,39040.0,4,afstand,1500.0,4
276,17,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,1
277,17,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,2
278,17,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,3
279,17,1,1,0,1,0,0,1,0,3941,39410.0,4,afstand,1500.0,4
280,17,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,1
281,17,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,2
282,17,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,3
283,17,1,1,0,1,0,0,1,0,3718,37180.0,4,afstand,1500.0,4
284,17,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,1
285,17,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,2
286,17,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,3
287,17,1,1,0,1,0,0,1,0,3894,38940.0,4,afstand,1500.0,4
289,10,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,1000.0,1
290,10,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,1000.0,2
291,10,1,1,0,1,0,0,1,0,3816,38160.0,3,afstand,1000.0,3
292,10,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,1000.0,1
293,10,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,1000.0,2
294,10,1,1,0,1,0,0,1,0,3904,39040.0,3,afstand,1000.0,3
298,10,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,1000.0,1
299,10,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,1000.0,2
300,10,1,1,0,1,0,0,1,0,3941,39410.0,3,afstand,1000.0,3
301,10,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,1000.0,1
302,10,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,1000.0,2
303,10,1,1,0,1,0,0,1,0,3718,37180.0,3,afstand,1000.0,3
304,10,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,1000.0,1
305,10,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,1000.0,2
306,10,1,1,0,1,0,0,1,0,3894,38940.0,3,afstand,1000.0,3
308,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,1
309,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,2
310,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,3
311,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,4
312,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,5
313,6,1,1,0,1,0,0,1,0,3816,38160.0,6,afstand,500.0,6
314,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,1
315,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,2
316,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,3
317,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,4
318,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,5
319,6,1,1,0,1,0,0,1,0,3904,39040.0,6,afstand,500.0,6
326,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,1
327,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,2
328,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,3
329,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,4
330,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,5
331,6,1,1,0,1,0,0,1,0,3941,39410.0,6,afstand,500.0,6
332,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,1
333,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,2
334,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,3
335,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,4
336,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,5
337,6,1,1,0,1,0,0,1,0,3718,37180.0,6,afstand,500.0,6
338,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,1
339,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,2
340,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,3
341,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,4
342,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,5
343,6,1,1,0,1,0,0,1,0,3894,38940.0,6,afstand,500.0,6
345,3,1,1,0,1,0,0,1,0,3816,38160.0,1,afstand,1500.0,1
346,3,1,1,0,1,0,0,1,0,3904,39040.0,1,afstand,1500.0,1
348,3,1,1,0,1,0,0,1,0,3941,39410.0,1,afstand,1500.0,1
349,3,1,1,0,1,0,0,1,0,3718,37180.0,1,afstand,1500.0,1
350,3,1,1,0,1,0,0,1,0,3894,38940.0,1,afstand,1500.0,1
378,0,1,1,0,1,0,0,1,0,3816,38160.0,1,afstand,2000.0,1
379,0,1,1,0,1,0,0,1,0,3904,39040.0,1,afstand,2000.0,1
381,0,1,1,0,1,0,0,1,0,3941,39410.0,1,afstand,2000.0,1
382,0,1,1,0,1,0,0,1,0,3718,37180.0,1,afstand,2000.0,1
383,0,1,1,0,1,0,0,1,0,3894,38940.0,1,afstand,2000.0,1
385,-4,1,1,0,1,0,0,1,0,3816,38160.0,1,afstand,6000.0,1
386,-4,1,1,0,1,0,0,1,0,3904,39040.0,1,afstand,6000.0,1
388,-4,1,1,0,1,0,0,1,0,3941,39410.0,1,afstand,6000.0,1
389,-4,1,1,0,1,0,0,1,0,3718,37180.0,1,afstand,6000.0,1
390,-4,1,1,0,1,0,0,1,0,3894,38940.0,1,afstand,6000.0,1
403,38,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,1
404,38,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,2
405,38,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,3
406,38,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,1
407,38,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,2
408,38,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,3
409,38,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,1
410,38,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,2
411,38,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,3
412,38,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,1
413,38,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,2
414,38,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,3
416,30,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,1
417,30,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,2
418,30,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,3
419,30,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,1
420,30,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,2
421,30,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,3
422,30,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,1
423,30,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,2
424,30,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,3
425,30,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,1
426,30,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,2
427,30,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,3
436,24,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,1
437,24,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,2
438,24,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,3
439,24,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,1
440,24,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,2
441,24,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,3
442,24,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,1
443,24,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,2
444,24,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,3
445,24,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,1
446,24,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,2
447,24,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,3
449,21,1,1,0,1,0,0,0,0,3907,39070.0,3,tijd,1.9607843137254903,1
450,21,1,1,0,1,0,0,0,0,3907,39070.0,3,tijd,1.9128586609989373,2
451,21,1,1,0,1,0,0,0,0,3907,39070.0,3,tijd,1.9148936170212767,3
452,21,1,1,0,1,0,0,0,0,4009,40090.0,3,tijd,1.8789144050104385,1
455,21,1,1,0,1,0,0,0,0,4078,40780.0,3,tijd,1.8126888217522659,1
456,21,1,1,0,1,0,0,0,0,4078,40780.0,3,tijd,1.749271137026239,2
459,17,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,1
460,17,1,1,0,1,0,0,1,0,3907,39070.0,3,afstand,2000.0,2
461,17,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,1
462,17,1,1,0,1,0,0,1,0,3987,39870.0,3,afstand,2000.0,2
463,17,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,1
464,17,1,1,0,1,0,0,1,0,4009,40090.0,3,afstand,2000.0,2
465,17,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,1
466,17,1,1,0,1,0,0,1,0,4078,40780.0,3,afstand,2000.0,2
470,35,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,1
471,35,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,2
472,35,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,3
473,35,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,1
474,35,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,2
475,35,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,3
476,35,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,1
477,35,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,2
478,35,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,3
479,35,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,1
480,35,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,2
481,35,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,3
482,35,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,1
483,35,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,2
484,35,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,3
486,28,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,1
487,28,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,2
488,28,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,3
489,28,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,1
490,28,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,2
491,28,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,3
492,28,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,1
493,28,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,2
494,28,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,3
495,28,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,1
496,28,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,2
497,28,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,3
501,28,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,1
502,28,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,2
503,28,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,3
504,28,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,1
505,28,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,2
506,28,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,3
536,21,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,1
537,21,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,2
538,21,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,2000.0,3
539,21,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,1
540,21,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,2
541,21,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,2000.0,3
542,21,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,1
543,21,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,2
544,21,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,2000.0,3
545,21,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,1
546,21,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,2
547,21,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,2000.0,3
551,21,1,1,0,1,0,0,1,0,4022,40220.0,3,afstand,2000.0,1
552,21,1,1,0,1,0,0,1,0,4022,40220.0,3,afstand,2000.0,2
553,21,1,1,0,1,0,0,1,0,4022,40220.0,3,afstand,2000.0,3
554,21,1,1,0,1,0,0,1,0,4043,40430.0,3,afstand,2000.0,1
555,21,1,1,0,1,0,0,1,0,4043,40430.0,3,afstand,2000.0,2
556,21,1,1,0,1,0,0,1,0,4043,40430.0,3,afstand,2000.0,3
557,21,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,1
558,21,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,2
559,21,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,2000.0,3
560,21,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,1
561,21,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,2
562,21,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,2000.0,3
592,14,1,1,0,1,0,0,1,0,4000,40000.0,2,afstand,2000.0,1
593,14,1,1,0,1,0,0,1,0,4000,40000.0,2,afstand,2000.0,2
594,14,1,1,0,1,0,0,1,0,3962,39620.0,2,afstand,2000.0,1
595,14,1,1,0,1,0,0,1,0,3962,39620.0,2,afstand,2000.0,2
596,14,1,1,0,1,0,0,1,0,3810,38100.0,2,afstand,2000.0,1
597,14,1,1,0,1,0,0,1,0,3810,38100.0,2,afstand,2000.0,2
598,14,1,1,0,1,0,0,1,0,3964,39640.0,2,afstand,2000.0,1
599,14,1,1,0,1,0,0,1,0,3964,39640.0,2,afstand,2000.0,2
602,14,1,1,0,1,0,0,1,0,4022,40220.0,2,afstand,2000.0,1
603,14,1,1,0,1,0,0,1,0,4022,40220.0,2,afstand,2000.0,2
604,14,1,1,0,1,0,0,1,0,4043,40430.0,2,afstand,2000.0,1
605,14,1,1,0,1,0,0,1,0,4043,40430.0,2,afstand,2000.0,2
606,14,1,1,0,1,0,0,1,0,4080,40800.0,2,afstand,2000.0,1
607,14,1,1,0,1,0,0,1,0,4080,40800.0,2,afstand,2000.0,2
608,14,1,1,0,1,0,0,1,0,4016,40160.0,2,afstand,2000.0,1
609,14,1,1,0,1,0,0,1,0,4016,40160.0,2,afstand,2000.0,2
611,9,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,500.0,avg
612,9,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,500.0,avg
613,9,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,500.0,avg
614,9,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,500.0,avg
616,9,1,1,0,1,0,0,1,0,4022,40220.0,3,afstand,500.0,avg
617,9,1,1,0,1,0,0,1,0,4043,40430.0,3,afstand,500.0,avg
618,9,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,500.0,avg
619,9,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,500.0,avg
621,7,1,1,0,1,0,0,1,0,4000,40000.0,3,afstand,1000.0,avg
622,7,1,1,0,1,0,0,1,0,3962,39620.0,3,afstand,1000.0,avg
623,7,1,1,0,1,0,0,1,0,3810,38100.0,3,afstand,1000.0,avg
624,7,1,1,0,1,0,0,1,0,3964,39640.0,3,afstand,1000.0,avg
626,7,1,1,0,1,0,0,1,0,4022,40220.0,3,afstand,1000.0,avg
627,7,1,1,0,1,0,0,1,0,4043,40430.0,3,afstand,1000.0,avg
628,7,1,1,0,1,0,0,1,0,4080,40800.0,3,afstand,1000.0,avg
629,7,1,1,0,1,0,0,1,0,4016,40160.0,3,afstand,1000.0,avg
651,-26,1,1,1,0,0,0,1,0,4000,40000.0,3,afstand,4000.0,avg
652,-26,1,1,1,0,0,0,1,0,3962,39620.0,3,afstand,4000.0,avg
653,-26,1,1,1,0,0,0,1,0,3810,38100.0,3,afstand,4000.0,avg
654,-26,1,1,1,0,0,0,1,0,3964,39640.0,3,afstand,4000.0,avg
656,-26,1,1,1,0,0,0,1,0,4022,40220.0,3,afstand,4000.0,avg
657,-26,1,1,1,0,0,0,1,0,4043,40430.0,3,afstand,4000.0,avg
658,-26,1,1,1,0,0,0,1,0,4080,40800.0,3,afstand,4000.0,avg
659,-26,1,1,1,0,0,0,1,0,4016,40160.0,3,afstand,4000.0,avg
661,-33,1,1,1,0,0,0,1,0,4000,40000.0,3,afstand,4000.0,avg
662,-33,1,1,1,0,0,0,1,0,3962,39620.0,3,afstand,4000.0,avg
663,-33,1,1,1,0,0,0,1,0,3810,38100.0,3,afstand,4000.0,avg
664,-33,1,1,1,0,0,0,1,0,3964,39640.0,3,afstand,4000.0,avg
666,-33,1,1,1,0,0,0,1,0,4022,40220.0,3,afstand,4000.0,avg
667,-33,1,1,1,0,0,0,1,0,4043,40430.0,3,afstand,4000.0,avg
668,-33,1,1,1,0,0,0,1,0,4080,40800.0,3,afstand,4000.0,avg
669,-33,1,1,1,0,0,0,1,0,4016,40160.0,3,afstand,4000.0,avg
671,-40,1,1,0,1,0,0,1,0,4000,40000.0,1,afstand,6000.0,1
672,-40,1,1,0,1,0,0,1,0,3962,39620.0,1,afstand,6000.0,1
673,-40,1,1,0,1,0,0,1,0,3810,38100.0,1,afstand,6000.0,1
