,datum,ervaring,geslacht,Man_dummy,gewichtsklasse,Zwaar_dummy,ploeg,naam,zone,trainingype,500_split,500_split_sec,500_split_watt,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,two_k_tijd_sec,two_k_watt,two_k_datum,days_until_2k
149,06-10-2021,1.0,M,1,Z,1,MGH,z5,ED,3x20',1:50.1,110.1,2.097954545193834e-06,3,tijd,,1200,1,,ergometer,20,6:11.8,371.8,3.486662003861213e-06,11-12-2021,66
150,06-10-2021,1.0,M,1,Z,1,MGH,z5,ED,3x20',1:54.3,114.3,1.8750780078491126e-06,3,tijd,,1200,2,,ergometer,20,6:11.8,371.8,3.486662003861213e-06,11-12-2021,66
151,06-10-2021,1.0,M,1,Z,1,MGH,z5,ED,3x20',1:54.4,114.4,1.8701651422077845e-06,3,tijd,,1200,3,,ergometer,20,6:11.8,371.8,3.486662003861213e-06,11-12-2021,66
152,06-10-2021,1.0,M,1,Z,1,MGH,z6,ED,3x20',,,,3,tijd,,1200,1,,ergometer,20,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,66
153,06-10-2021,1.0,M,1,Z,1,MGH,z6,ED,3x20',,,,3,tijd,,1200,2,,ergometer,20,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,66
154,06-10-2021,1.0,M,1,Z,1,MGH,z6,ED,3x20',,,,3,tijd,,1200,3,,ergometer,20,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,66
156,09-10-2021,1.0,M,1,Z,1,MGH,z4,I,6000m,1:44.7,104.7,2.439596413975544e-06,1,afstand,6000.0,,1,,ergometer,vrij,6:21.6,381.6,3.224875161166591e-06,11-12-2021,63
157,09-10-2021,1.0,M,1,Z,1,MGH,z3,I,6000m,1:46.9,106.9,2.2920543719271714e-06,1,afstand,6000.0,,1,,ergometer,vrij,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,63
158,09-10-2021,1.0,M,1,Z,1,MGH,z7,I,6000m,,,,1,afstand,6000.0,,1,,ergometer,vrij,,,,11-12-2021,63
159,09-10-2021,1.0,M,1,Z,1,MGH,z48,I,6000m,1:46.8,106.8,2.2984987572082894e-06,1,afstand,6000.0,,1,,ergometer,vrij,6:34.1,394.1,2.927646933192292e-06,11-12-2021,63
160,09-10-2021,1.0,M,1,Z,1,MGH,z5,I,6000m,1:42.1,102.1,2.6307574266040224e-06,1,afstand,6000.0,,1,,ergometer,vrij,6:11.8,371.8,3.486662003861213e-06,11-12-2021,63
161,09-10-2021,1.0,M,1,Z,1,MGH,z6,I,6000m,,,,1,afstand,6000.0,,1,,ergometer,vrij,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,63
163,13-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,59
164,13-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,59
165,13-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,59
166,13-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:45.3,105.3,2.3981310809490115e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,59
167,13-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:44.9,104.9,2.4256691608399004e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,59
168,13-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:44.7,104.7,2.439596413975544e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,59
169,13-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,,,,11-12-2021,59
170,13-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,,,,11-12-2021,59
171,13-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,,,,11-12-2021,59
172,13-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:44.0,104.0,2.4891898042785617e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,59
173,13-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:45.0,105.0,2.418745275888133e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,59
174,13-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:45.0,105.0,2.418745275888133e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,59
175,13-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:41.4,101.4,2.6856175504278208e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,59
176,13-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:40.6,100.6,2.7501988059784016e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,59
177,13-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.7,99.7,2.825351959416345e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,59
178,13-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,59
179,13-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,59
180,13-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,59
182,20-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:40.8,100.8,2.7338610341255846e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,52
183,20-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:43.5,103.5,2.525439575870462e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,52
184,20-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:43.8,103.8,2.503605925731932e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:21.6,381.6,3.224875161166591e-06,11-12-2021,52
185,20-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:43.7,103.7,2.5108557453445546e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,52
186,20-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:47.3,107.3,2.266516397816714e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,52
187,20-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:48.3,108.3,2.204309952314501e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,52
188,20-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,,,,11-12-2021,52
189,20-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,,,,11-12-2021,52
190,20-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,,,,11-12-2021,52
191,20-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:44.1,104.1,2.4820232353523727e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,52
192,20-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:45.0,105.0,2.418745275888133e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,52
193,20-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:46.0,106.0,2.350933992490445e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:34.1,394.1,2.927646933192292e-06,11-12-2021,52
194,20-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:40.0,100.0,2.8e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,52
195,20-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:41.3,101.3,2.6935788621021697e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,52
196,20-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.9,99.9,2.8084168280420583e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:11.8,371.8,3.486662003861213e-06,11-12-2021,52
197,20-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:43.2,103.2,2.547527844042616e-06,3,afstand,2000.0,,1,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,52
198,20-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:46.0,106.0,2.350933992490445e-06,3,afstand,2000.0,,2,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,52
199,20-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:45.7,105.7,2.3710082734614717e-06,3,afstand,2000.0,,3,300.0,ergometer,24-26-28-30,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,52
201,26-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:41.4,101.4,2.6856175504278208e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,46
202,26-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:41.8,101.8,2.654084204491607e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,46
203,26-10-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:42.4,102.4,2.607703208923339e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,46
204,26-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:45.3,105.3,2.3981310809490115e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,46
205,26-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:44.5,104.5,2.4536304913537454e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,46
206,26-10-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:46.1,106.1,2.3442929399455506e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,46
207,26-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,,,,11-12-2021,46
208,26-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,,,,11-12-2021,46
209,26-10-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,,,,11-12-2021,46
210,26-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:41.9,101.9,2.6462780794877645e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,46
211,26-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:42.0,102.0,2.6385025367317244e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,46
212,26-10-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:41.8,101.8,2.654084204491607e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,46
213,26-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.2,99.2,2.8682897099795233e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,46
214,26-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:41.3,101.3,2.6935788621021697e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,46
215,26-10-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,46
216,26-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:42.7,102.7,2.584917582160079e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,46
217,26-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:45.0,105.0,2.418745275888133e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,46
218,26-10-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:44.7,104.7,2.439596413975544e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,46
220,02-11-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:41.0,101.0,2.7176524141974042e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,39
221,02-11-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:41.2,101.2,2.7015716725112206e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,39
222,02-11-2021,1.0,M,1,Z,1,MGH,z4,I,3x2000m/5'r,1:41.1,101.1,2.7095961375891543e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,39
223,02-11-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:48.2,108.2,2.21042736775343e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,39
224,02-11-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:47.3,107.3,2.266516397816714e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,39
225,02-11-2021,1.0,M,1,Z,1,MGH,z3,I,3x2000m/5'r,1:46.6,106.6,2.311460185920517e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,39
226,02-11-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,,,,11-12-2021,39
227,02-11-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,,,,11-12-2021,39
228,02-11-2021,1.0,M,1,Z,1,MGH,z7,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,,,,11-12-2021,39
229,02-11-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:44.0,104.0,2.4891898042785617e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,39
230,02-11-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:46.2,106.2,2.337676877231842e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,39
231,02-11-2021,1.0,M,1,Z,1,MGH,z48,I,3x2000m/5'r,1:45.7,105.7,2.3710082734614717e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,39
232,02-11-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.1,99.1,2.8769814910762343e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,39
233,02-11-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.3,99.3,2.859632905839559e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,39
234,02-11-2021,1.0,M,1,Z,1,MGH,z5,I,3x2000m/5'r,1:39.2,99.2,2.8682897099795233e-06,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,39
235,02-11-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:42.1,102.1,2.6307574266040224e-06,3,afstand,2000.0,,1,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,39
236,02-11-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,1:42.5,102.5,2.6000783505752962e-06,3,afstand,2000.0,,2,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,39
237,02-11-2021,1.0,M,1,Z,1,MGH,z6,I,3x2000m/5'r,,,,3,afstand,2000.0,,3,300.0,ergometer,26-28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,39
239,10-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:40.9,100.9,2.7257406601311064e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,31
240,10-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:38.9,98.9,2.8944706925326804e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:21.6,381.6,3.224875161166591e-06,11-12-2021,31
241,10-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:41.2,101.2,2.7015716725112206e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,31
242,10-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:40.5,100.5,2.758416526067467e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:21.6,381.6,3.224875161166591e-06,11-12-2021,31
243,10-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:44.1,104.1,2.4820232353523727e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,31
244,10-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:42.9,102.9,2.5698744527026712e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,31
245,10-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:45.0,105.0,2.418745275888133e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,31
246,10-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:42.7,102.7,2.584917582160079e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,31
247,10-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,1,,ergometer,28-30-32,,,,11-12-2021,31
248,10-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,2,,ergometer,30-32-34,,,,11-12-2021,31
249,10-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,3,,ergometer,28-30-32,,,,11-12-2021,31
250,10-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,4,,ergometer,30-32-34,,,,11-12-2021,31
251,10-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:39.3,99.3,2.859632905839559e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,31
252,10-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:37.6,97.6,3.0116782902533693e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:34.1,394.1,2.927646933192292e-06,11-12-2021,31
253,10-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:41.3,101.3,2.6935788621021697e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,31
254,10-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:42.3,102.3,2.615357910137436e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:34.1,394.1,2.927646933192292e-06,11-12-2021,31
255,10-11-2021,1.0,M,1,Z,1,MGH,z5,I,4x1500m,,,,4,afstand,1500.0,,1,,ergometer,28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,31
256,10-11-2021,1.0,M,1,Z,1,MGH,z5,I,4x1500m,,,,4,afstand,1500.0,,2,,ergometer,30-32-34,6:11.8,371.8,3.486662003861213e-06,11-12-2021,31
257,10-11-2021,1.0,M,1,Z,1,MGH,z5,I,4x1500m,,,,4,afstand,1500.0,,3,,ergometer,28-30-32,6:11.8,371.8,3.486662003861213e-06,11-12-2021,31
258,10-11-2021,1.0,M,1,Z,1,MGH,z5,I,4x1500m,,,,4,afstand,1500.0,,4,,ergometer,30-32-34,6:11.8,371.8,3.486662003861213e-06,11-12-2021,31
259,10-11-2021,1.0,M,1,Z,1,MGH,z6,I,4x1500m,1:41.5,101.5,2.6776875824748694e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,31
260,10-11-2021,1.0,M,1,Z,1,MGH,z6,I,4x1500m,1:39.5,99.5,2.842423526434983e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,31
261,10-11-2021,1.0,M,1,Z,1,MGH,z6,I,4x1500m,1:41.7,101.7,2.661921062246292e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,31
262,10-11-2021,1.0,M,1,Z,1,MGH,z6,I,4x1500m,1:42.1,102.1,2.6307574266040224e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:29.4,389.4,3.0349403785549397e-06,11-12-2021,31
264,24-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:39.8,99.8,2.8168674246738864e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,17
265,24-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:38.8,98.8,2.90326846978109e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:21.6,381.6,3.224875161166591e-06,11-12-2021,17
266,24-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:40.3,100.3,2.7749504473877688e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:21.6,381.6,3.224875161166591e-06,11-12-2021,17
267,24-11-2021,1.0,M,1,Z,1,MGH,z4,I,4x1500m,1:39.2,99.2,2.8682897099795233e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:21.6,381.6,3.224875161166591e-06,11-12-2021,17
268,24-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:42.5,102.5,2.6000783505752962e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,17
269,24-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:40.4,100.4,2.7666670186921078e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,17
270,24-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:42.3,102.3,2.615357910137436e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,17
271,24-11-2021,1.0,M,1,Z,1,MGH,z3,I,4x1500m,1:42.0,102.0,2.6385025367317244e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:30.4,390.4,3.0116782902533693e-06,11-12-2021,17
272,24-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,1,,ergometer,28-30-32,,,,11-12-2021,17
273,24-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,2,,ergometer,30-32-34,,,,11-12-2021,17
274,24-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,3,,ergometer,28-30-32,,,,11-12-2021,17
275,24-11-2021,1.0,M,1,Z,1,MGH,z7,I,4x1500m,,,,4,afstand,1500.0,,4,,ergometer,30-32-34,,,,11-12-2021,17
276,24-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:39.2,99.2,2.8682897099795233e-06,4,afstand,1500.0,,1,,ergometer,28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,17
277,24-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:41.6,101.6,2.6697888041445376e-06,4,afstand,1500.0,,2,,ergometer,30-32-34,6:34.1,394.1,2.927646933192292e-06,11-12-2021,17
278,24-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:43.6,103.6,2.5181335835619467e-06,4,afstand,1500.0,,3,,ergometer,28-30-32,6:34.1,394.1,2.927646933192292e-06,11-12-2021,17
279,24-11-2021,1.0,M,1,Z,1,MGH,z48,I,4x1500m,1:42.3,102.3,2.615357910137436e-06,4,afstand,1500.0,,4,,ergometer,30-32-34,6:34.1,394.1,2.927646933192292e-06,11-12-2021,17
